label,text,description
DESC:desc,What are the words to `` My Way '' written by Paul Anka ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the word ` posh ' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the Motto for the State of Maryland ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is ` Last Chance for Animals ' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of a.m. and p.m. ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,"What was Nine Tailors , the television show from 1974 , about ?","Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the term `` The Brooklyn Side '' in bowling ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What are the Arabic Numerals from 1 to 10 ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,"In Waugh 's `` A Handful of Dust , '' what does the mad old man force the hero to do every afternoon ?","Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What happens to the female body with lack of sleep and food ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,Where did the energy for the Big Bang come from ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What facial feature typically contains about 55 hairs ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,"What was the proper Laugh-In respones to : `` Say goodnight , Dick '' ?","Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What do you do when your mouse is n't working as fast as it 's supposed to ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,Where did the term `` 69 '' come from ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What are the words to the song sung by `` Banana in Pajamas '' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What are the benefits of home school ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What steps can be taken to prevent diabetes ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of `` Beauty is in the eye of the beholder '' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the city `` Corpus Christi '' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the difference between microprocessors & microcontrollers ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the cultural origin of the ceremony of potlatch ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What was the importance of Magellan ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the difference between a preface and a foreword ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What 's the distinction of U.S. Supreme Court Justice Thurgood Marshall ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of `` jiggy '' as in getting jiggy with it ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the word `` sideburns '' ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,Describe the Long March .,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the difference between New York-style and Chicago-style pizza ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What does an echidna look like ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What can be done about snoring ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the history of the hairdryer ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of infinity ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What are my legal rights in an automobile repossession in California ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the historical relationship of Catholic Church and bingo ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the history of skateboarding ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What facial feature typically contains about 55 hairs ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What are the limits to `` self-defense ? '',"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What is the origin of the word Ozymandias ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,Where did the term `` 86ed '' come from ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:desc,What are the seven deadly sins ?,"Seeks a detailed description or explanation of a concept, belief, or origin."
DESC:manner,How do you reference a website ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How is water treated to make it safe to drink ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does rabies spread ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do you match a name to a social security number ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does crosstalk relate to InSb thickness in infrared detectors ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do I stop background noise in a car stereo ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do you convert foot-pounds to foot-inches ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How can a foreigner get a U.S. Social Security card ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does a rainbow form ?,Questions about the process or method by which something occurs or is done.
DESC:manner,"How can people from Ireland come to the U.S. , work , and then return to Ireland ?",Questions about the process or method by which something occurs or is done.
DESC:manner,How do you look up criminal records on the Internet ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How did the war of 1812 affect Delaware ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do they raise the cranes when building high-rise buildings ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do I check if my modem is v.9 compatible ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does hair curl ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How can a foreigner get a U.S. Social Security card ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How is Answers.com funded ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does marl form and what mineral does it contain ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does psorisis disappear ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How can I find out how much it costs to raise a baby for six months ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How does a hurricane form ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How do you throw a housewarming party ?,Questions about the process or method by which something occurs or is done.
DESC:manner,How can I find out which cities have cable-modem access ?,Questions about the process or method by which something occurs or is done.
